benchmark,benchmark_label,prior_tag,budget_fraction,method_key,method_label,family,parameter,n_runs,n_eligible,mean_regret,p90_regret,regret_mc_se,regret_ci95_low,regret_ci95_high,coverage,mean_selected_n,paired_n,paired_mean_delta,paired_mc_se,paired_ci95_low,paired_ci95_high
mmlu_computer_security,Computer Security,default,0.05,posterior_mean,Current posterior mean,baseline,,20,20,0.04049999999999994,0.06099999999999996,0.003906270433379989,0.03299999999999996,0.048012499999999944,1.0,32.6,20,0.0,0.0,0.0,0.0
mmlu_computer_security,Computer Security,default,0.05,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.04099999999999994,0.06099999999999996,0.003663949272884966,0.03399999999999993,0.04849999999999993,1.0,33.6,20,0.0004999999999999949,0.0011291939953254578,-0.0015000000000000013,0.002999999999999986
mmlu_computer_security,Computer Security,dataset,0.05,posterior_mean,Current posterior mean,baseline,,20,20,0.040499999999999946,0.07099999999999997,0.004676676282473593,0.03149999999999996,0.04999999999999994,1.0,42.0,20,0.0,0.0,0.0,0.0
mmlu_computer_security,Computer Security,dataset,0.05,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.03299999999999996,0.05099999999999995,0.004388365014159312,0.024999999999999967,0.042512499999999946,1.0,45.2,20,-0.00749999999999999,0.003960587109286983,-0.015499999999999986,-0.0010000000000000009
mmlu_computer_security,Computer Security,default,0.1,posterior_mean,Current posterior mean,baseline,,20,20,0.036999999999999936,0.05099999999999995,0.003511335996523327,0.029999999999999943,0.043999999999999935,1.0,54.0,20,0.0,0.0,0.0,0.0
mmlu_computer_security,Computer Security,default,0.1,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.03799999999999994,0.05099999999999995,0.0035389756071988305,0.030999999999999944,0.044512499999999934,1.0,55.4,20,0.0010000000000000009,0.00098979325653931,0.0,0.0030000000000000027
mmlu_computer_security,Computer Security,dataset,0.1,posterior_mean,Current posterior mean,baseline,,20,20,0.024999999999999977,0.04099999999999994,0.004060047781490747,0.016999999999999994,0.03299999999999995,1.0,65.0,20,0.0,0.0,0.0,0.0
mmlu_computer_security,Computer Security,dataset,0.1,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.023499999999999976,0.039999999999999925,0.0034376511159795063,0.016499999999999994,0.02999999999999996,1.0,65.6,20,-0.0015000000000000013,0.001507320724254055,-0.004500000000000004,0.0
mmlu_anatomy,Anatomy,default,0.01,posterior_mean,Current posterior mean,baseline,,20,20,0.04370370370370375,0.07777777777777783,0.00658287405328753,0.032212962962963,0.05703703703703709,1.0,27.2,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.01,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,dataset,0.01,posterior_mean,Current posterior mean,baseline,,20,20,0.03777777777777781,0.07703703703703708,0.006397511060066711,0.027027777777777807,0.05148148148148152,1.0,42.6,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.01,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.034444444444444486,0.05037037037037052,0.0062490746893894816,0.02407407407407411,0.04814814814814819,1.0,43.4,20,-0.0033333333333333327,0.0026685007924806513,-0.008888888888888885,0.0007407407407407418
mmlu_anatomy,Anatomy,default,0.02,posterior_mean,Current posterior mean,baseline,,20,20,0.04370370370370375,0.07777777777777783,0.00658287405328753,0.032212962962963,0.05703703703703709,1.0,27.2,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.02,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,dataset,0.02,posterior_mean,Current posterior mean,baseline,,20,20,0.03777777777777781,0.07703703703703708,0.006397511060066711,0.027027777777777807,0.05148148148148152,1.0,44.0,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.02,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.034444444444444486,0.05037037037037052,0.0062490746893894816,0.02407407407407411,0.04814814814814819,1.0,44.8,20,-0.0033333333333333327,0.0026685007924806513,-0.008888888888888885,0.0007407407407407418
mmlu_anatomy,Anatomy,default,0.05,posterior_mean,Current posterior mean,baseline,,20,20,0.038148148148148195,0.05407407407407417,0.0050995087362893515,0.029620370370370408,0.04926851851851856,1.0,47.4,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.05,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.03851851851851856,0.05407407407407417,0.0050351637782152054,0.03036111111111115,0.049629629629629676,1.0,48.0,20,0.0003703703703703709,0.0003721779566059397,0.0,0.0011111111111111126
mmlu_anatomy,Anatomy,dataset,0.05,posterior_mean,Current posterior mean,baseline,,20,20,0.031851851851851895,0.04518518518518526,0.004442591032126137,0.02444444444444448,0.04148148148148152,1.0,62.8,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.05,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.031111111111111152,0.03703703703703709,0.0036643119104564762,0.025555555555555592,0.0392592592592593,1.0,64.0,20,-0.0007407407407407418,0.004543745389585034,-0.01111111111111111,0.007407407407407407
mmlu_anatomy,Anatomy,default,0.1,posterior_mean,Current posterior mean,baseline,,20,20,0.018148148148148174,0.029629629629629672,0.0023837473989105308,0.013333333333333353,0.022592592592592626,1.0,111.0,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.1,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.017407407407407434,0.029629629629629672,0.002236228061330003,0.012962962962962982,0.02148148148148151,1.0,113.8,20,-0.0007407407407407418,0.0004955191512096164,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,dataset,0.1,posterior_mean,Current posterior mean,baseline,,20,20,0.01925925925925929,0.022962962962963008,0.0024048180708308663,0.014805555555555577,0.023703703703703737,1.0,119.25,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.1,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.018888888888888917,0.029629629629629672,0.0018296927671024117,0.015185185185185208,0.022222222222222254,1.0,125.95,20,-0.0003703703703703709,0.0017738503420863343,-0.0044444444444444505,0.0025925925925925964
mmlu_business_ethics,Business Ethics,default,0.01,posterior_mean,Current posterior mean,baseline,,20,20,0.014500000000000013,0.021000000000000033,0.0021882194369633756,0.010000000000000009,0.018500000000000016,1.0,32.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.01,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.014500000000000013,0.021000000000000033,0.0021882194369633756,0.010000000000000009,0.018500000000000016,1.0,33.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.01,posterior_mean,Current posterior mean,baseline,,20,20,0.007000000000000006,0.021000000000000033,0.0025686778419754916,0.0025000000000000022,0.01200000000000001,1.0,64.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.01,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.005500000000000005,0.011000000000000024,0.0022910409465172438,0.0020000000000000018,0.01050000000000001,1.0,67.8,20,-0.0015000000000000013,0.0014061768499493003,-0.004500000000000004,0.0
mmlu_business_ethics,Business Ethics,default,0.02,posterior_mean,Current posterior mean,baseline,,20,20,0.015500000000000014,0.021000000000000033,0.0023943165521191556,0.01100000000000001,0.020000000000000018,1.0,35.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.02,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.015500000000000014,0.021000000000000033,0.0023943165521191556,0.01100000000000001,0.020000000000000018,1.0,35.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.02,posterior_mean,Current posterior mean,baseline,,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.02,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.05,posterior_mean,Current posterior mean,baseline,,20,20,0.015000000000000013,0.021000000000000033,0.0022489439185423804,0.01100000000000001,0.019500000000000017,1.0,37.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.05,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.015000000000000013,0.021000000000000033,0.0022489439185423804,0.01100000000000001,0.019500000000000017,1.0,38.0,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.05,posterior_mean,Current posterior mean,baseline,,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.05,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.006000000000000005,0.011000000000000024,0.0015086457543147815,0.0034875000000000036,0.009000000000000008,1.0,74.8,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.1,posterior_mean,Current posterior mean,baseline,,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,default,0.1,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.005500000000000005,0.011000000000000024,0.0015046872877225478,0.0025000000000000022,0.008500000000000008,1.0,89.6,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.1,posterior_mean,Current posterior mean,baseline,,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
mmlu_business_ethics,Business Ethics,dataset,0.1,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.0040000000000000036,0.010000000000000009,0.0012852248063287628,0.0015000000000000013,0.006500000000000006,1.0,96.4,20,0.0,0.0,0.0,0.0
