prior_tag,matrix_seed,run_seed,method_key,method_label,family,parameter,final_evaluations,final_budget_fraction,final_recommended_arm,final_regret,final_coverage,top1_correct,final_selected_n,final_selected_variance,final_score,paired_final_delta
dataset,1,0,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,15000,0.1,1470,0.020000000000000018,1,0.0,68.0,0.002688172043010753,0.7132148152671083,0.0
dataset,1,0,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,15000,0.1,1470,0.020000000000000018,1,0.0,68.0,0.002688172043010753,0.8381764501462863,0.0
dataset,1,0,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,15000,0.1,1470,0.020000000000000018,1,0.0,68.0,0.002688172043010753,0.8170260669422538,0.0
dataset,1,0,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,15000,0.1,1470,0.020000000000000018,1,0.0,68.0,0.002688172043010753,0.8066968100286565,0.0
dataset,1,0,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,15000,0.1,1470,0.020000000000000018,1,0.0,68.0,0.002688172043010753,0.6668271682238319,0.0
dataset,1,1,posterior_mean,Current posterior mean,baseline,,15000,0.1,204,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8360214829444885,0.0
dataset,1,1,empirical_mean,Observed sample mean,baseline,,15000,0.1,1,0.04999999999999993,1,0.0,48.0,0.003424657534246575,0.875,0.010000000000000009
dataset,1,1,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,15000,0.1,204,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8360215053763441,0.0
dataset,1,1,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,1,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,1,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,1,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,15000,0.1,204,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8333333333333334,0.0
dataset,1,1,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,15000,0.1,204,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8225806451612904,0.0
dataset,1,1,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,15000,0.1,204,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8091397849462366,0.0
dataset,1,1,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,15000,0.1,204,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.782258064516129,0.0
dataset,1,1,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,15000,0.1,204,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.7841739206398228,0.0
dataset,1,1,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,15000,0.1,204,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.7507322284847666,0.0
dataset,1,1,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,15000,0.1,204,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.7344002392927624,0.0
dataset,1,1,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,15000,0.1,204,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.7024621270950653,0.0
dataset,1,1,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,15000,0.1,204,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8247355899312325,0.0
dataset,1,1,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,15000,0.1,204,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8035852067272,0.0
dataset,1,1,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,15000,0.1,204,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.7932559498136027,0.0
dataset,1,1,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,15000,0.1,204,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.6521212858708908,0.0
dataset,1,2,posterior_mean,Current posterior mean,baseline,,15000,0.1,284,0.020000000000000018,1,0.0,64.0,0.0028089887640449437,0.8398876190185547,0.0
dataset,1,2,empirical_mean,Observed sample mean,baseline,,15000,0.1,284,0.020000000000000018,1,0.0,64.0,0.0028089887640449437,0.875,0.0
dataset,1,2,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,15000,0.1,284,0.020000000000000018,1,0.0,64.0,0.0028089887640449437,0.8398876404494382,0.0
dataset,1,2,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,2,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,2,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,2,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,15000,0.1,284,0.020000000000000018,1,0.0,64.0,0.0028089887640449437,0.8370786516853933,0.0
dataset,1,2,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,15000,0.1,284,0.020000000000000018,1,0.0,64.0,0.0028089887640449437,0.8258426966292135,0.0
dataset,1,2,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,15000,0.1,284,0.020000000000000018,1,0.0,64.0,0.0028089887640449437,0.8117977528089888,0.0
dataset,1,2,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,15000,0.1,284,0.020000000000000018,1,0.0,64.0,0.0028089887640449437,0.7837078651685393,0.0
dataset,1,2,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,15000,0.1,284,0.020000000000000018,1,0.0,64.0,0.0028089887640449437,0.7868877464491202,0.0
dataset,1,2,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,15000,0.1,284,0.020000000000000018,1,0.0,64.0,0.0028089887640449437,0.7527028148189151,0.0
dataset,1,2,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,15000,0.1,284,0.020000000000000018,1,0.0,64.0,0.0028089887640449437,0.7360078482088149,0.0
dataset,1,2,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,15000,0.1,284,0.020000000000000018,1,0.0,64.0,0.0028089887640449437,0.703359913504619,0.0
dataset,1,2,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,15000,0.1,284,0.020000000000000018,1,0.0,64.0,0.0028089887640449437,0.8268061408262996,0.0
dataset,1,2,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,15000,0.1,284,0.020000000000000018,1,0.0,64.0,0.0028089887640449437,0.8038741915469031,0.0
dataset,1,2,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,15000,0.1,284,0.020000000000000018,1,0.0,64.0,0.0028089887640449437,0.7926748674802212,0.0
dataset,1,2,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,15000,0.1,284,0.020000000000000018,1,0.0,64.0,0.0028089887640449437,0.6399884522892201,0.0
dataset,1,3,posterior_mean,Current posterior mean,baseline,,15000,0.1,1489,0.06999999999999995,1,0.0,56.0,0.0030864197530864196,0.8364197611808777,0.0
dataset,1,3,empirical_mean,Observed sample mean,baseline,,15000,0.1,91,0.04999999999999993,1,0.0,48.0,0.003424657534246575,0.875,-0.020000000000000018
dataset,1,3,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,15000,0.1,1489,0.06999999999999995,1,0.0,56.0,0.0030864197530864196,0.8364197530864197,0.0
dataset,1,3,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,3,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,3,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,3,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,15000,0.1,236,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8333333333333334,-0.030000000000000027
dataset,1,3,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,15000,0.1,236,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8225806451612904,-0.030000000000000027
dataset,1,3,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,15000,0.1,236,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8091397849462366,-0.030000000000000027
dataset,1,3,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,15000,0.1,236,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.782258064516129,-0.030000000000000027
dataset,1,3,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,15000,0.1,236,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.7841739206398228,-0.030000000000000027
dataset,1,3,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,15000,0.1,236,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.7507322284847666,-0.030000000000000027
dataset,1,3,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,15000,0.1,236,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.7344002392927624,-0.030000000000000027
dataset,1,3,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,15000,0.1,236,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.7024621270950653,-0.030000000000000027
dataset,1,3,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,15000,0.1,236,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8247355899312325,-0.030000000000000027
dataset,1,3,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,15000,0.1,236,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8035852067272,-0.030000000000000027
dataset,1,3,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,15000,0.1,236,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.7932559498136027,-0.030000000000000027
dataset,1,3,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,15000,0.1,236,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.6521212858708908,-0.030000000000000027
dataset,1,4,posterior_mean,Current posterior mean,baseline,,15000,0.1,868,0.020000000000000018,1,0.0,76.0,0.0024752475247524753,0.8391088843345642,0.0
dataset,1,4,empirical_mean,Observed sample mean,baseline,,15000,0.1,44,0.020000000000000018,1,0.0,40.0,0.0038461538461538464,0.875,0.0
dataset,1,4,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,15000,0.1,868,0.020000000000000018,1,0.0,76.0,0.0024752475247524753,0.8391089108910891,0.0
dataset,1,4,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,4,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,4,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,4,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,15000,0.1,868,0.020000000000000018,1,0.0,76.0,0.0024752475247524753,0.8366336633663366,0.0
dataset,1,4,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,15000,0.1,868,0.020000000000000018,1,0.0,76.0,0.0024752475247524753,0.8267326732673267,0.0
dataset,1,4,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,15000,0.1,868,0.020000000000000018,1,0.0,76.0,0.0024752475247524753,0.8143564356435643,0.0
dataset,1,4,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,15000,0.1,868,0.020000000000000018,1,0.0,76.0,0.0024752475247524753,0.7896039603960395,0.0
dataset,1,4,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,15000,0.1,868,0.020000000000000018,1,0.0,76.0,0.0024752475247524753,0.7893570513805896,0.0
dataset,1,4,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,15000,0.1,868,0.020000000000000018,1,0.0,76.0,0.0024752475247524753,0.7572671019963175,0.0
dataset,1,4,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,15000,0.1,868,0.020000000000000018,1,0.0,76.0,0.0024752475247524753,0.7415952662505101,0.0
dataset,1,4,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,15000,0.1,868,0.020000000000000018,1,0.0,76.0,0.0024752475247524753,0.7109481207920425,0.0
dataset,1,4,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,15000,0.1,868,0.020000000000000018,1,0.0,76.0,0.0024752475247524753,0.8341359228821329,0.0
dataset,1,4,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,15000,0.1,868,0.020000000000000018,1,0.0,76.0,0.0024752475247524753,0.816559533735168,0.0
dataset,1,4,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,15000,0.1,868,0.020000000000000018,1,0.0,76.0,0.0024752475247524753,0.8079757157796735,0.0
dataset,1,4,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,15000,0.1,868,0.020000000000000018,1,0.0,76.0,0.0024752475247524753,0.6910029837295083,0.0
dataset,1,5,posterior_mean,Current posterior mean,baseline,,15000,0.1,820,0.0,1,1.0,56.0,0.0030864197530864196,0.8364197611808777,0.0
dataset,1,5,empirical_mean,Observed sample mean,baseline,,15000,0.1,9,0.04999999999999993,1,0.0,40.0,0.0038461538461538464,0.875,0.04999999999999993
dataset,1,5,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,15000,0.1,820,0.0,1,1.0,56.0,0.0030864197530864196,0.8364197530864197,0.0
dataset,1,5,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,5,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,5,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,5,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,15000,0.1,820,0.0,1,1.0,56.0,0.0030864197530864196,0.8333333333333333,0.0
dataset,1,5,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,15000,0.1,820,0.0,1,1.0,56.0,0.0030864197530864196,0.8209876543209876,0.0
dataset,1,5,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,15000,0.1,820,0.0,1,1.0,56.0,0.0030864197530864196,0.8055555555555555,0.0
dataset,1,5,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,15000,0.1,820,0.0,1,1.0,56.0,0.0030864197530864196,0.7746913580246912,0.0
dataset,1,5,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,15000,0.1,820,0.0,1,1.0,56.0,0.0030864197530864196,0.7808641975308641,0.0
dataset,1,5,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,15000,0.1,820,0.0,1,1.0,56.0,0.0030864197530864196,0.7450308641975308,0.0
dataset,1,5,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,15000,0.1,820,0.0,1,1.0,56.0,0.0030864197530864196,0.7275308641975308,0.0
dataset,1,5,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,15000,0.1,820,0.0,1,1.0,56.0,0.0030864197530864196,0.6933086419753086,0.0
dataset,1,5,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,15000,0.1,820,0.0,1,1.0,56.0,0.0030864197530864196,0.8168235886519377,0.0
dataset,1,5,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,15000,0.1,820,0.0,1,1.0,56.0,0.0030864197530864196,0.7902488774065116,0.0
dataset,1,5,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,15000,0.1,820,0.0,1,1.0,56.0,0.0030864197530864196,0.7772705300540942,0.0
dataset,1,5,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,15000,0.1,820,0.0,1,1.0,56.0,0.0030864197530864196,0.5988520567192692,0.0
dataset,1,6,posterior_mean,Current posterior mean,baseline,,15000,0.1,899,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8467742204666138,0.0
dataset,1,6,empirical_mean,Observed sample mean,baseline,,15000,0.1,820,0.0,1,1.0,60.0,0.0029411764705882353,0.8833333333333333,-0.039999999999999925
dataset,1,6,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,15000,0.1,899,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8467741935483871,0.0
dataset,1,6,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,6,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,6,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,6,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,15000,0.1,899,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8440860215053764,0.0
dataset,1,6,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,15000,0.1,899,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8333333333333334,0.0
dataset,1,6,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,15000,0.1,899,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8198924731182796,0.0
dataset,1,6,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,15000,0.1,899,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.793010752688172,0.0
dataset,1,6,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,15000,0.1,899,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.7949266088118658,0.0
dataset,1,6,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,15000,0.1,899,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.7614849166568096,0.0
dataset,1,6,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,15000,0.1,899,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.7451529274648054,0.0
dataset,1,6,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,15000,0.1,899,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.7132148152671083,0.0
dataset,1,6,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,15000,0.1,899,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8381764501462863,0.0
dataset,1,6,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,15000,0.1,899,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8170260669422538,0.0
dataset,1,6,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,15000,0.1,899,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.8066968100286565,0.0
dataset,1,6,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,15000,0.1,899,0.039999999999999925,1,0.0,68.0,0.002688172043010753,0.6668271682238319,0.0
dataset,1,7,posterior_mean,Current posterior mean,baseline,,15000,0.1,824,0.020000000000000018,1,0.0,72.0,0.002577319587628866,0.8530927896499634,0.0
dataset,1,7,empirical_mean,Observed sample mean,baseline,,15000,0.1,824,0.020000000000000018,1,0.0,72.0,0.002577319587628866,0.8888888888888888,0.0
dataset,1,7,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,15000,0.1,824,0.020000000000000018,1,0.0,72.0,0.002577319587628866,0.8530927835051546,0.0
dataset,1,7,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,7,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,7,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,15000,0.1,-1,nan,0,nan,nan,nan,nan,nan
dataset,1,7,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,15000,0.1,824,0.020000000000000018,1,0.0,72.0,0.002577319587628866,0.8505154639175257,0.0
dataset,1,7,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,15000,0.1,824,0.020000000000000018,1,0.0,72.0,0.002577319587628866,0.8402061855670103,0.0
dataset,1,7,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,15000,0.1,824,0.020000000000000018,1,0.0,72.0,0.002577319587628866,0.8273195876288659,0.0
dataset,1,7,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,15000,0.1,824,0.020000000000000018,1,0.0,72.0,0.002577319587628866,0.8015463917525772,0.0
dataset,1,7,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,15000,0.1,824,0.020000000000000018,1,0.0,72.0,0.002577319587628866,0.8023254752484736,0.0
dataset,1,7,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,15000,0.1,824,0.020000000000000018,1,0.0,72.0,0.002577319587628866,0.7695805614229144,0.0
dataset,1,7,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,15000,0.1,824,0.020000000000000018,1,0.0,72.0,0.002577319587628866,0.75358885932206,0.0
dataset,1,7,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,15000,0.1,824,0.020000000000000018,1,0.0,72.0,0.002577319587628866,0.7223161974359444,0.0
dataset,1,7,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,15000,0.1,824,0.020000000000000018,1,0.0,72.0,0.002577319587628866,0.8488316347794697,0.0
dataset,1,7,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,15000,0.1,824,0.020000000000000018,1,0.0,72.0,0.002577319587628866,0.8294594825111966,0.0
dataset,1,7,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,15000,0.1,824,0.020000000000000018,1,0.0,72.0,0.002577319587628866,0.819998663961575,0.0
dataset,1,7,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,15000,0.1,824,0.020000000000000018,1,0.0,72.0,0.002577319587628866,0.692471574231303,0.0
dataset,1,8,posterior_mean,Current posterior mean,baseline,,15000,0.1,811,0.020000000000000018,1,0.0,68.0,0.002688172043010753,0.8360214829444885,0.0
dataset,1,8,empirical_mean,Observed sample mean,baseline,,15000,0.1,1064,0.08999999999999997,1,0.0,24.0,0.00510204081632653,0.875,0.06999999999999995
dataset,1,8,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,15000,0.1,811,0.020000000000000018,1,0.0,68.0,0.002688172043010753,0.8360215053763441,0.0
