prior_tag,budget_fraction,method_key,method_label,family,parameter,n_runs,n_eligible,mean_regret,p90_regret,regret_mc_se,regret_ci95_low,regret_ci95_high,coverage,mean_selected_n,paired_n,paired_mean_delta,paired_mc_se,paired_ci95_low,paired_ci95_high
default,0.01,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,100,100,0.11259999999999998,0.18699999999999997,0.014809377916623553,0.08392874999999998,0.14170249999999995,1.0,16.0,100,-0.05617,0.017138926000994564,-0.09102475,-0.02378975
dataset,0.01,posterior_mean,Current posterior mean,baseline,,100,100,0.06818999999999995,0.15999999999999998,0.00799678281406187,0.051626749999999964,0.08351174999999995,1.0,138.24,100,0.0,0.0,0.0,0.0
dataset,0.01,empirical_mean,Observed sample mean,baseline,,100,100,0.07737999999999996,0.15999999999999998,0.008419895985509965,0.06071924999999997,0.09338124999999997,1.0,130.56,100,0.009189999999999999,0.004777888321833812,0.0003384999999999965,0.01893375
dataset,0.01,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,100,99,0.06750505050505046,0.15999999999999998,0.007860658695817604,0.051497348484848444,0.0828191919191919,0.99,139.4747474747475,99,0.0,0.0,0.0,0.0
dataset,0.01,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,100,50,0.026639999999999962,0.131,0.00734423112284111,0.014531914893616977,0.04247968749999995,0.5,232.32,50,-0.0008000000000000007,0.0007557631580923012,-0.002500992063492066,0.0
dataset,0.01,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,100,32,0.011999999999999955,0.011999999999999955,1.7622878392063333e-18,0.011999999999999953,0.011999999999999955,0.32,264.0,32,0.0,0.0,0.0,0.0
dataset,0.01,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,100,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
dataset,0.01,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,100,100,0.06778999999999995,0.15100000000000005,0.007941294026965803,0.05109874999999996,0.08298324999999997,1.0,138.72,100,-0.00040000000000000034,0.0004054876820080489,-0.001200000000000001,0.0
dataset,0.01,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,100,100,0.06778999999999995,0.15100000000000005,0.007941294026965803,0.05109874999999996,0.08298324999999997,1.0,138.72,100,-0.00040000000000000034,0.0004054876820080489,-0.001200000000000001,0.0
dataset,0.01,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,100,100,0.06749999999999995,0.14819999999999997,0.007927934639156831,0.05109249999999996,0.08259374999999997,1.0,139.2,100,-0.0006900000000000001,0.0004848937289018376,-0.0017602500000000016,0.0
dataset,0.01,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,100,100,0.06601999999999995,0.14350000000000002,0.007903320902328665,0.04944974999999996,0.08134124999999996,1.0,139.52,100,-0.00217,0.0012664229692867773,-0.0051002500000000015,-0.00022999999999999909
dataset,0.01,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,100,100,0.06749999999999995,0.14819999999999997,0.007927934639156831,0.05109249999999996,0.08259374999999997,1.0,139.2,100,-0.0006900000000000001,0.0004848937289018376,-0.0017602500000000016,0.0
dataset,0.01,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,100,100,0.06749999999999995,0.14819999999999997,0.007927934639156831,0.05109249999999996,0.08259374999999997,1.0,139.2,100,-0.0006900000000000001,0.0004848937289018376,-0.0017602500000000016,0.0
dataset,0.01,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,100,100,0.06601999999999995,0.14350000000000002,0.007903320902328665,0.04944974999999996,0.08134124999999996,1.0,139.52,100,-0.00217,0.0012664229692867773,-0.0051002500000000015,-0.00022999999999999909
dataset,0.01,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,100,100,0.06601999999999995,0.14350000000000002,0.007903320902328665,0.04944974999999996,0.08134124999999996,1.0,139.52,100,-0.00217,0.0012664229692867773,-0.0051002500000000015,-0.00022999999999999909
dataset,0.01,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,100,100,0.06749999999999995,0.14819999999999997,0.007927934639156831,0.05109249999999996,0.08259374999999997,1.0,139.2,100,-0.0006900000000000001,0.0004848937289018376,-0.0017602500000000016,0.0
dataset,0.01,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,100,100,0.06601999999999995,0.14350000000000002,0.007903320902328665,0.04944974999999996,0.08134124999999996,1.0,139.52,100,-0.00217,0.0012664229692867773,-0.0051002500000000015,-0.00022999999999999909
dataset,0.01,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,100,100,0.06601999999999995,0.14350000000000002,0.007903320902328665,0.04944974999999996,0.08134124999999996,1.0,139.52,100,-0.00217,0.0012664229692867773,-0.0051002500000000015,-0.00022999999999999909
dataset,0.01,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,100,100,0.06814999999999995,0.15100000000000005,0.008005364560045922,0.05181524999999996,0.08431549999999996,1.0,140.16,100,-4.000000000000059e-05,0.0018901394280468997,-0.003390500000000003,0.00422025
default,0.02,posterior_mean,Current posterior mean,baseline,,100,100,0.02136999999999998,0.04099999999999998,0.003803824257583751,0.01440799999999998,0.028808499999999973,1.0,96.96,100,0.0,0.0,0.0,0.0
default,0.02,empirical_mean,Observed sample mean,baseline,,100,100,0.021519999999999984,0.04099999999999998,0.0038126810188700085,0.01434649999999998,0.029142249999999977,1.0,98.56,100,0.00015000000000000012,0.00022391739302452307,-0.00027999999999999916,0.0006199999999999989
default,0.02,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,100,100,0.02136999999999998,0.04099999999999998,0.003803824257583751,0.01440799999999998,0.028808499999999973,1.0,96.96,100,0.0,0.0,0.0,0.0
default,0.02,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,100,100,0.02136999999999998,0.04099999999999998,0.003803824257583751,0.01440799999999998,0.028808499999999973,1.0,96.96,100,0.0,0.0,0.0,0.0
default,0.02,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,100,96,0.019645833333333314,0.04099999999999998,0.004316924311677305,0.01218921052631577,0.028613046663049355,0.96,100.5,96,0.0021145833333333346,0.002369559259891471,-0.0005418092105263146,0.007073462171052633
default,0.02,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,100,20,0.00599999999999998,0.011999999999999955,0.0015407296626422987,0.0031246527777777666,0.009166911764705856,0.2,164.8,20,0.0005999999999999978,0.0005829073286760969,0.0,0.0018973684210526222
default,0.02,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,100,100,0.02126999999999998,0.04099999999999998,0.003826677028791779,0.014188999999999981,0.02870849999999997,1.0,97.28,100,-9.999999999999953e-05,9.77704918115327e-05,-0.0002999999999999986,0.0
default,0.02,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,100,100,0.021599999999999984,0.04099999999999998,0.0038019508818510532,0.01436949999999998,0.029142249999999977,1.0,98.88,100,0.0002300000000000002,0.00023387062784918164,-0.00021999999999999909,0.0007002500000000004
default,0.02,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,100,100,0.02147999999999998,0.04099999999999998,0.0038176315142085505,0.01424899999999998,0.029071749999999973,1.0,99.04,100,0.00011000000000000065,0.0002688330990319735,-0.0003804999999999981,0.00066
default,0.02,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,100,100,0.022049999999999983,0.04099999999999998,0.0038098548697461593,0.01483749999999998,0.029633249999999972,1.0,99.52,100,0.00068,0.000516904636081746,-0.0002402499999999991,0.0018199999999999983
default,0.02,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,100,100,0.02147999999999998,0.04099999999999998,0.0038176315142085505,0.01424899999999998,0.029071749999999973,1.0,99.04,100,0.00011000000000000065,0.0002688330990319735,-0.0003804999999999981,0.00066
default,0.02,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,100,100,0.021809999999999982,0.04099999999999998,0.003740342938782444,0.01459824999999998,0.02930174999999997,1.0,99.36,100,0.0004400000000000004,0.0004758984048005323,-0.0003609999999999986,0.0014999999999999992
default,0.02,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,100,100,0.021809999999999982,0.04099999999999998,0.003740342938782444,0.01459824999999998,0.02930174999999997,1.0,99.36,100,0.0004400000000000004,0.0004758984048005323,-0.0003609999999999986,0.0014999999999999992
default,0.02,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,100,100,0.022049999999999983,0.04099999999999998,0.0038098548697461593,0.01483749999999998,0.029633249999999972,1.0,99.52,100,0.00068,0.000516904636081746,-0.0002402499999999991,0.0018199999999999983
default,0.02,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,100,100,0.02147999999999998,0.04099999999999998,0.0038176315142085505,0.01424899999999998,0.029071749999999973,1.0,99.04,100,0.00011000000000000065,0.0002688330990319735,-0.0003804999999999981,0.00066
default,0.02,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,100,100,0.021809999999999982,0.04099999999999998,0.003740342938782444,0.01459824999999998,0.02930174999999997,1.0,99.36,100,0.0004400000000000004,0.0004758984048005323,-0.0003609999999999986,0.0014999999999999992
default,0.02,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,100,100,0.022049999999999983,0.04099999999999998,0.0038098548697461593,0.01483749999999998,0.029633249999999972,1.0,99.52,100,0.00068,0.000516904636081746,-0.0002402499999999991,0.0018199999999999983
default,0.02,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,100,100,0.02445999999999998,0.118,0.004540309621530162,0.016058999999999973,0.03377149999999998,1.0,100.32,100,0.00309,0.0022807504261550425,6.000000000000116e-05,0.00809025
dataset,0.02,posterior_mean,Current posterior mean,baseline,,100,100,0.010639999999999974,0.01799999999999996,0.0017301711279905606,0.007588999999999974,0.014300749999999973,1.0,711.52,100,0.0,0.0,0.0,0.0
dataset,0.02,empirical_mean,Observed sample mean,baseline,,100,100,0.010639999999999974,0.01799999999999996,0.0017301711279905606,0.007588999999999974,0.014300749999999973,1.0,711.52,100,0.0,0.0,0.0,0.0
dataset,0.02,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,100,100,0.010639999999999974,0.01799999999999996,0.0017301711279905606,0.007588999999999974,0.014300749999999973,1.0,711.52,100,0.0,0.0,0.0,0.0
dataset,0.02,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,100,99,0.010828282828282802,0.01799999999999996,0.0017905479803698983,0.007731084036238654,0.014591249999999969,0.99,718.060606060606,99,8.080808080808032e-05,8.113935874511816e-05,0.0,0.00024496107721438937
dataset,0.02,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,100,94,0.009436170212765932,0.016199999999999975,0.0010428186896094523,0.0074120618556700775,0.011483516483516452,0.94,747.2340425531914,94,0.0,0.0,0.0,0.0
dataset,0.02,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,100,75,0.008279999999999973,0.011999999999999955,0.0009382996375528225,0.006358544303797445,0.01013186090225561,0.75,839.8933333333333,75,0.0,0.0,0.0,0.0
dataset,0.02,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,100,100,0.010719999999999974,0.01799999999999996,0.00179652903025711,0.007588999999999974,0.014541249999999974,1.0,711.68,100,7.999999999999952e-05,8.045416628660566e-05,0.0,0.00023999999999999854
dataset,0.02,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,100,100,0.010719999999999974,0.01799999999999996,0.00179652903025711,0.007588999999999974,0.014541249999999974,1.0,711.68,100,7.999999999999952e-05,8.045416628660566e-05,0.0,0.00023999999999999854
dataset,0.02,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,100,100,0.010719999999999974,0.01799999999999996,0.00179652903025711,0.007588999999999974,0.014541249999999974,1.0,711.68,100,7.999999999999952e-05,8.045416628660566e-05,0.0,0.00023999999999999854
dataset,0.02,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,100,100,0.010719999999999974,0.01799999999999996,0.00179652903025711,0.007588999999999974,0.014541249999999974,1.0,711.68,100,7.999999999999952e-05,8.045416628660566e-05,0.0,0.00023999999999999854
dataset,0.02,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,100,100,0.010719999999999974,0.01799999999999996,0.00179652903025711,0.007588999999999974,0.014541249999999974,1.0,711.68,100,7.999999999999952e-05,8.045416628660566e-05,0.0,0.00023999999999999854
dataset,0.02,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,100,100,0.010719999999999974,0.01799999999999996,0.00179652903025711,0.007588999999999974,0.014541249999999974,1.0,711.68,100,7.999999999999952e-05,8.045416628660566e-05,0.0,0.00023999999999999854
dataset,0.02,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,100,100,0.010719999999999974,0.01799999999999996,0.00179652903025711,0.007588999999999974,0.014541249999999974,1.0,711.68,100,7.999999999999952e-05,8.045416628660566e-05,0.0,0.00023999999999999854
dataset,0.02,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,100,100,0.010719999999999974,0.01799999999999996,0.00179652903025711,0.007588999999999974,0.014541249999999974,1.0,711.68,100,7.999999999999952e-05,8.045416628660566e-05,0.0,0.00023999999999999854
dataset,0.02,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,100,100,0.010719999999999974,0.01799999999999996,0.00179652903025711,0.007588999999999974,0.014541249999999974,1.0,711.68,100,7.999999999999952e-05,8.045416628660566e-05,0.0,0.00023999999999999854
dataset,0.02,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,100,100,0.010719999999999974,0.01799999999999996,0.00179652903025711,0.007588999999999974,0.014541249999999974,1.0,711.68,100,7.999999999999952e-05,8.045416628660566e-05,0.0,0.00023999999999999854
dataset,0.02,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,100,100,0.010719999999999974,0.01799999999999996,0.00179652903025711,0.007588999999999974,0.014541249999999974,1.0,711.68,100,7.999999999999952e-05,8.045416628660566e-05,0.0,0.00023999999999999854
dataset,0.02,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,100,100,0.010719999999999974,0.01799999999999996,0.00179652903025711,0.007588999999999974,0.014541249999999974,1.0,711.68,100,7.999999999999952e-05,8.045416628660566e-05,0.0,0.00023999999999999854
default,0.05,posterior_mean,Current posterior mean,baseline,,100,100,0.0016799999999999942,0.011999999999999955,0.00048462994933019365,0.000799999999999998,0.002599999999999991,1.0,974.96,100,0.0,0.0,0.0,0.0
default,0.05,empirical_mean,Observed sample mean,baseline,,100,100,0.0016799999999999942,0.011999999999999955,0.00048462994933019365,0.000799999999999998,0.002599999999999991,1.0,974.96,100,0.0,0.0,0.0,0.0
default,0.05,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,100,100,0.0016799999999999942,0.011999999999999955,0.00048462994933019365,0.000799999999999998,0.002599999999999991,1.0,974.96,100,0.0,0.0,0.0,0.0
default,0.05,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,100,100,0.0016799999999999942,0.011999999999999955,0.00048462994933019365,0.000799999999999998,0.002599999999999991,1.0,974.96,100,0.0,0.0,0.0,0.0
default,0.05,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,100,100,0.0016799999999999942,0.011999999999999955,0.00048462994933019365,0.000799999999999998,0.002599999999999991,1.0,974.96,100,0.0,0.0,0.0,0.0
default,0.05,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,100,100,0.0016799999999999942,0.011999999999999955,0.00048462994933019365,0.000799999999999998,0.002599999999999991,1.0,974.96,100,0.0,0.0,0.0,0.0
default,0.05,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,100,100,0.0016799999999999942,0.011999999999999955,0.00048462994933019365,0.000799999999999998,0.002599999999999991,1.0,974.96,100,0.0,0.0,0.0,0.0
default,0.05,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,100,100,0.0017799999999999938,0.011999999999999955,0.0005256518595776823,0.000838999999999997,0.0027999999999999896,1.0,981.76,100,9.999999999999953e-05,0.00010137192050201167,0.0,0.0002999999999999986
default,0.05,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,100,100,0.0017799999999999938,0.011999999999999955,0.0005256518595776823,0.000838999999999997,0.0027999999999999896,1.0,981.76,100,9.999999999999953e-05,0.00010137192050201167,0.0,0.0002999999999999986
default,0.05,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,100,100,0.0017799999999999938,0.011999999999999955,0.0005256518595776823,0.000838999999999997,0.0027999999999999896,1.0,981.76,100,9.999999999999953e-05,0.00010137192050201167,0.0,0.0002999999999999986
default,0.05,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,100,100,0.0018999999999999933,0.011999999999999955,0.0005170755336578066,0.000959999999999997,0.002900999999999989,1.0,982.8,100,0.00021999999999999909,0.00015381508209365974,0.0,0.0005599999999999977
default,0.05,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,100,100,0.0020199999999999936,0.011999999999999955,0.0005786596223675506,0.0009999999999999966,0.0031799999999999897,1.0,991.76,100,0.0003399999999999992,0.0002143676045251932,0.0,0.0008199999999999979
default,0.05,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,100,100,0.0020199999999999936,0.011999999999999955,0.0005786596223675506,0.0009999999999999966,0.0031799999999999897,1.0,991.76,100,0.0003399999999999992,0.0002143676045251932,0.0,0.0008199999999999979
default,0.05,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,100,100,0.0020199999999999936,0.011999999999999955,0.0005786596223675506,0.0009999999999999966,0.0031799999999999897,1.0,991.76,100,0.0003399999999999992,0.0002143676045251932,0.0,0.0008199999999999979
default,0.05,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,100,100,0.0020199999999999936,0.011999999999999955,0.0005786596223675506,0.0009999999999999966,0.0031799999999999897,1.0,991.76,100,0.0003399999999999992,0.0002143676045251932,0.0,0.0008199999999999979
default,0.05,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,100,100,0.0023199999999999926,0.011999999999999955,0.0005696803451899088,0.0013199999999999957,0.0034404999999999887,1.0,998.24,100,0.0006399999999999983,0.00024954150067786363,0.00019999999999999963,0.001199999999999996
default,0.05,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,100,100,0.002419999999999992,0.011999999999999955,0.0005564781288675289,0.0014199999999999957,0.003539999999999989,1.0,998.96,100,0.0007399999999999979,0.0002577109864801113,0.0002599999999999991,0.0012999999999999963
default,0.05,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,100,100,0.0026599999999999914,0.011999999999999955,0.000553350736004783,0.001679499999999994,0.003760499999999988,1.0,999.92,100,0.000979999999999997,0.00026831201414945335,0.0004999999999999988,0.0015599999999999948
dataset,0.05,posterior_mean,Current posterior mean,baseline,,100,100,0.0008199999999999974,0.0,0.00030092107918172704,0.00025999999999999965,0.0014799999999999946,1.0,957.12,100,0.0,0.0,0.0,0.0
dataset,0.05,empirical_mean,Observed sample mean,baseline,,100,100,0.0006999999999999978,0.0,0.00024676290631278343,0.0002599999999999991,0.0012199999999999967,1.0,951.12,100,-0.00011999999999999956,0.0001210733379119988,-0.00035999999999999867,0.0
dataset,0.05,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,100,100,0.0008199999999999974,0.0,0.00030092107918172704,0.00025999999999999965,0.0014799999999999946,1.0,957.12,100,0.0,0.0,0.0,0.0
dataset,0.05,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,100,100,0.0008199999999999974,0.0,0.00030092107918172704,0.00025999999999999965,0.0014799999999999946,1.0,957.12,100,0.0,0.0,0.0,0.0
dataset,0.05,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,100,100,0.0009399999999999969,0.0,0.00032438160401758963,0.0003399999999999992,0.0015804999999999947,1.0,964.88,100,0.00011999999999999956,0.00011606515722093612,0.0,0.00035999999999999867
dataset,0.05,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,100,100,0.0007599999999999973,0.0,0.00030227962712192874,0.0002399999999999991,0.0013799999999999952,1.0,982.24,100,-6.0000000000000056e-05,0.0002651552936106109,-0.0006199999999999984,0.00043999999999999817
dataset,0.05,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,100,100,0.0008199999999999974,0.0,0.00030092107918172704,0.00025999999999999965,0.0014799999999999946,1.0,957.12,100,0.0,0.0,0.0,0.0
dataset,0.05,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,100,100,0.0008199999999999974,0.0,0.00030092107918172704,0.00025999999999999965,0.0014799999999999946,1.0,957.12,100,0.0,0.0,0.0,0.0
dataset,0.05,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,100,100,0.0008199999999999974,0.0,0.00030092107918172704,0.00025999999999999965,0.0014799999999999946,1.0,957.12,100,0.0,0.0,0.0,0.0
dataset,0.05,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,100,100,0.0008199999999999974,0.0,0.00033487044751159486,0.00021999999999999963,0.0015599999999999948,1.0,967.52,100,0.0,0.00013841140746960684,-0.0002999999999999986,0.00019999999999999906
dataset,0.05,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,100,100,0.0008199999999999974,0.0,0.00033487044751159486,0.00021999999999999963,0.0015599999999999948,1.0,967.52,100,0.0,0.00013841140746960684,-0.0002999999999999986,0.00019999999999999906
dataset,0.05,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,100,100,0.0008199999999999974,0.0,0.00033487044751159486,0.00021999999999999963,0.0015599999999999948,1.0,967.52,100,0.0,0.00013841140746960684,-0.0002999999999999986,0.00019999999999999906
dataset,0.05,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,100,100,0.0006399999999999978,0.0,0.00030523092490361586,8.000000000000007e-05,0.001300499999999995,1.0,973.84,100,-0.0001799999999999996,0.0002296081869610036,-0.0007199999999999984,0.00019999999999999906
